mean,sd,maxv,minv,median,skew,kurtosis,q1,q3,mode,iqr,energy,rmse,zcr,tempo,meanmfcc,minmfcc,maxmfcc,chroma_freq,spectral_centroid,spectral_bandwidth,spectral_rolloff,Sex,Age_Class
-1.11E-05,0.288675135,0.499977798,-0.5,-1.11E-05,-5.41E-17,-1.200000001,-0.25000555,0.249983349,-0.5,0.499988899,48.876724,0.032941412,2012,107.6660156,-10.019362,-452.88678,138.53397,0.22437724,2082.084964,2662.896282,5091.868453,Female,0
3.98E-18,0.288675134,0.499982487,-0.499982487,0,-5.82E-18,-1.200000003,-0.249991244,0.249991244,-0.499982487,0.499982487,47.58472,0.04082471,1414,107.6660156,-9.488371,-427.2143,171.26233,0.23041427,1668.726282,2251.997774,3265.164185,Female,0
-1.30E-05,0.288675134,0.499973996,-0.5,-1.30E-05,-6.34E-17,-1.200000002,-0.250006501,0.249980497,-0.5,0.499986998,21.366302,0.023571251,2005,135.9991776,-8.929526,-447.32596,142.82965,0.3028739,2162.769161,2731.981467,5157.910477,Female,0
-1.51E-05,0.288675134,0.499969885,-0.5,-1.51E-05,1.13E-16,-1.200000002,-0.250007529,0.249977414,-0.5,0.499984942,44.315987,0.036531873,2044,117.4538352,-9.561084,-446.76605,146.28247,0.30001935,2207.228066,2644.873133,5065.934495,Female,0
-1.61E-05,0.288675134,0.499967769,-0.5,-1.61E-05,4.05E-17,-1.200000002,-0.250008058,0.249975827,-0.5,0.499983884,90.89934,0.054127436,1704,135.9991776,-8.248875,-449.09833,146.8778,0.2982343,2036.523608,2520.750728,4508.735031,Female,0
-7.14E-06,0.288675135,0.499985724,-0.5,-7.14E-06,6.29E-17,-1.2,-0.250003569,0.249989293,-0.5,0.499992862,255.03018,0.060339835,2759,129.1992188,-7.9382753,-477.66376,177.22928,0.36749497,1847.987803,2425.106075,4109.541087,Female,0
-9.64E-06,0.288675135,0.49998072,-0.5,-9.64E-06,2.17E-16,-1.200000001,-0.25000482,0.24998554,-0.5,0.49999036,338.16,0.080745764,3969,99.38401442,-7.5826254,-519.7317,157.84105,0.39087752,2187.789123,2369.804976,4882.759364,Female,1
-8.99E-18,0.288675135,0.499988708,-0.499988708,0,-5.71E-17,-1.200000001,-0.249994354,0.249994354,-0.499988708,0.499988708,33.14938,0.027360814,2859,135.9991776,-9.444739,-365.02524,108.00739,0.21960671,2407.177418,2891.304461,6037.588396,Female,0
-1.75E-05,0.288675134,0.49996504,-0.5,-1.75E-05,3.01E-16,-1.200000003,-0.25000874,0.24997378,-0.5,0.49998252,22.1132,0.027804328,2131,161.4990234,-9.299201,-405.1084,152.58664,0.24181552,2623.060306,2885.749321,6089.089966,Female,0
-1.52E-05,0.288675134,0.499969679,-0.5,-1.52E-05,9.39E-17,-1.200000002,-0.25000758,0.249977259,-0.5,0.499984839,23.987541,0.026969166,1986,117.4538352,-8.298185,-382.3463,123.48402,0.2937476,2378.813635,2887.966404,6032.775316,Female,0
0,0.288675134,0.499982926,-0.499982926,0,6.30E-17,-1.200000003,-0.249991463,0.249991463,-0.499982926,0.499982926,32.191555,0.03315495,2765,123.046875,-8.187123,-387.6736,162.63083,0.327672,2625.101447,2791.87474,5799.114359,Female,0
-1.97E-05,0.288675134,0.499960506,-0.5,-1.97E-05,1.56E-16,-1.200000004,-0.250009874,0.249970379,-0.5,0.499980253,46.29248,0.04275859,1949,129.1992188,-7.659381,-372.19275,135.42508,0.28182623,2341.629602,2759.294912,5397.512695,Female,0
1.17E-17,0.288675135,0.499989719,-0.499989719,0,-3.04E-18,-1.200000001,-0.24999486,0.24999486,-0.499989719,0.499989719,27.04693,0.02358221,2552,129.1992188,-12.347364,-730.73444,210.31396,0.33027312,1132.466228,1432.875727,2110.707237,Female,1
-7.83E-06,0.288675135,0.499984335,-0.5,-7.83E-06,1.32E-17,-1.200000001,-0.250003916,0.249988252,-0.5,0.499992168,44.676796,0.02645461,2763,129.1992188,-9.079212,-575.8391,185.34412,0.3857221,2162.342363,2673.196429,5053.756641,Male,1
-5.61E-06,0.288675135,0.499988775,-0.5,-5.61E-06,-3.61E-16,-1.2,-0.250002806,0.249991581,-0.5,0.499994388,36.825397,0.02033125,5979,172.265625,-8.888766,-516.9556,159.73581,0.49573293,3104.88121,3012.845568,6722.481445,Male,1
3.97E-19,0.288675135,0.499994468,-0.499994468,0,2.84E-17,-1.2,-0.249997234,0.249997234,-0.499994468,0.499994468,102.614334,0.03369388,5557,129.1992188,-7.7928696,-504.93332,198.77466,0.49392763,2383.820243,2790.072209,5577.951205,Male,0
4.76E-18,0.288675135,0.499989526,-0.499989526,0,1.04E-16,-1.200000001,-0.249994763,0.249994763,-0.499989526,0.499989526,30.23883,0.025168361,1849,117.4538352,-9.954401,-517.5218,158.66736,0.25262702,1591.928753,2358.828275,3374.298745,Female,0
7.19E-18,0.288675134,0.499984183,-0.499984183,0,1.87E-17,-1.200000002,-0.249992091,0.249992091,-0.499984183,0.499984183,301.87967,0.09772323,2032,198.7680288,-7.345863,-393.72067,181.57013,0.25530627,1898.524364,2175.029456,3724.375866,Female,0
-8.18E-18,0.288675134,0.499984943,-0.499984943,0,6.31E-18,-1.200000002,-0.249992471,0.249992471,-0.499984943,0.499984943,127.62243,0.06199386,1309,172.265625,-6.9513154,-460.92114,219.39766,0.3180053,1235.586861,1801.930759,2302.230694,Female,0
0,0.288675134,0.499984134,-0.499984134,0,-4.69E-17,-1.200000002,-0.249992067,0.249992067,-0.499984134,0.499984134,433.97064,0.11735059,1672,143.5546875,-6.208021,-398.004,174.1803,0.26445112,1887.70346,2380.208234,3919.737588,Female,0
-1.55E-05,0.288675134,0.499969096,-0.5,-1.55E-05,1.14E-16,-1.200000002,-0.250007726,0.249976822,-0.5,0.499984548,461.89212,0.11947566,2026,123.046875,-6.71398,-543.76416,174.89658,0.33319926,1808.605561,2141.152507,3528.585434,Female,0
-8.75E-06,0.288675135,0.499982492,-0.5,-8.75E-06,6.79E-17,-1.200000001,-0.250004377,0.249986869,-0.5,0.499991246,36.758736,0.025368886,2345,143.5546875,-16.554743,-544.8602,159.26303,0.25734118,1506.127915,1774.131234,3167.687988,Female,0
2.37E-17,0.288675134,0.499982659,-0.499982659,0,-4.16E-17,-1.200000003,-0.249991329,0.249991329,-0.499982659,0.499982659,33.990192,0.034334593,1705,123.046875,-14.344558,-481.8802,190.64322,0.26857945,1872.654037,1978.362197,3600.011565,Female,0
2.98E-18,0.288675134,0.499986886,-0.499986886,0,-6.68E-17,-1.200000002,-0.249993443,0.249993443,-0.499986886,0.499986886,698.2389,0.1353274,1830,135.9991776,-7.2540083,-424.02505,196.70297,0.24560958,1634.248481,2072.860454,3486.943359,Female,0
0,0.288675134,0.499984418,-0.499984418,0,-5.06E-17,-1.200000002,-0.249992209,0.249992209,-0.499984418,0.499984418,203.49403,0.079633854,2269,117.4538352,-8.406892,-359.11044,105.48726,0.23305722,2589.803129,2675.003027,5566.333008,Female,0
4.24E-18,0.288675134,0.499981369,-0.499981369,0,-2.75E-17,-1.200000003,-0.249990685,0.249990685,-0.499981369,0.499981369,197.58911,0.08580538,1861,135.9991776,-7.901195,-393.57996,141.14423,0.26376954,2231.175009,2409.168438,4676.767947,Female,0
-1.03E-05,0.288675135,0.499979324,-0.5,-1.03E-05,1.82E-16,-1.200000001,-0.250005169,0.249984493,-0.5,0.499989662,89.90584,0.04311455,2356,129.1992188,-7.002299,-606.9284,186.90295,0.43875077,1910.332323,2290.342074,4135.961657,Male,1
-1.02E-05,0.288675135,0.499979585,-0.5,-1.02E-05,-1.30E-16,-1.200000001,-0.250005104,0.249984689,-0.5,0.499989793,245.85307,0.07084525,3298,161.4990234,-6.114915,-352.53717,138.0086,0.36847946,2566.958338,2848.328371,5869.592285,Male,1
6.42E-18,0.288675135,0.499989964,-0.499989964,0,5.69E-17,-1.200000001,-0.249994982,0.249994982,-0.499989964,0.499989964,12.561242,0.015878204,935,117.4538352,-15.8352375,-661.67535,188.39346,0.2861524,1034.527879,1750.982157,1983.032227,Female,0
-2.07E-05,0.288675134,0.499958517,-0.5,-2.07E-05,3.92E-16,-1.200000004,-0.250010371,0.249968887,-0.5,0.499979258,10.019659,0.020387497,987,129.1992188,-13.727771,-548.8645,191.00229,0.287341,1518.842075,1934.665904,2941.749573,Female,0
3.61E-18,0.288675134,0.499984139,-0.499984139,0,-4.68E-18,-1.200000002,-0.249992069,0.249992069,-0.499984139,0.499984139,33.96094,0.032822836,1043,112.3471467,-11.68563,-539.1191,203.69571,0.28096464,1224.167802,1806.510205,2270.884655,Female,0
1.12E-17,0.288675134,0.499981297,-0.499981297,0,3.31E-17,-1.200000003,-0.249990648,0.249990648,-0.499981297,0.499981297,46.483868,0.041699156,801,123.046875,-11.088605,-519.38324,214.19989,0.30916187,1363.79248,1910.291156,2770.876327,Female,0
-1.87E-05,0.288675134,0.499962538,-0.5,-1.87E-05,1.04E-16,-1.200000003,-0.250009365,0.249971904,-0.5,0.499981269,52.795574,0.044472538,667,129.1992188,-10.100274,-514.4349,191.12772,0.31266826,1165.442411,1729.556654,2386.325822,Female,0
-7.78E-06,0.288675135,0.499984445,-0.5,-7.78E-06,-2.61E-17,-1.200000001,-0.250003889,0.249988333,-0.5,0.499992222,54.33011,0.029071141,3675,112.3471467,-7.3288064,-444.8623,170.81848,0.45147902,2404.92367,2778.669194,5351.428223,Male,0
-1.14E-05,0.288675135,0.499977206,-0.5,-1.14E-05,3.99E-17,-1.200000001,-0.250005698,0.249982905,-0.5,0.499988603,14.218061,0.018002238,1739,143.5546875,-16.770618,-551.80457,157.91711,0.3268752,1432.98168,2060.622257,2852.899028,Female,0
-1.88E-05,0.288675134,0.499962431,-0.5,-1.88E-05,-3.94E-16,-1.200000003,-0.250009392,0.249971824,-0.5,0.499981216,100.18985,0.061351355,1421,103.359375,-11.986911,-521.56323,234.64801,0.26903594,1608.996119,1825.558697,2957.502629,Female,0
5.96E-18,0.288675134,0.499982532,-0.499982532,0,-5.03E-17,-1.200000003,-0.249991266,0.249991266,-0.499982532,0.499982532,93.13607,0.05704287,1343,123.046875,-12.00655,-458.50983,186.16367,0.29249826,1436.20653,1872.034726,2693.572998,Female,0
6.82E-18,0.288675134,0.499979941,-0.499979941,0,6.23E-17,-1.200000004,-0.249989971,0.249989971,-0.499979941,0.499979941,33.434364,0.03662364,1403,143.5546875,-13.624642,-524.4344,157.4126,0.27137697,1933.459432,2281.46646,3715.576172,Female,0
-9.88E-18,0.288675134,0.499978275,-0.499978275,0,7.70E-17,-1.200000005,-0.249989138,0.249989138,-0.499978275,0.499978275,20.479168,0.029829822,1507,129.1992188,-13.944679,-516.5937,171.58643,0.2801736,1629.260534,1780.260317,3020.629883,Female,0
1.05E-17,0.288675135,0.499992911,-0.499992911,0,-1.56E-17,-1.2,-0.249996455,0.249996455,-0.499992911,0.499992911,323.0768,0.067680396,2923,129.1992188,-7.339835,-510.10968,190.31708,0.42878348,1923.130549,2359.504412,4084.75501,Male,0
-1.28E-05,0.288675134,0.499974338,-0.5,-1.28E-05,1.14E-17,-1.200000002,-0.250006416,0.249980753,-0.5,0.499987169,41.055817,0.032458864,2469,161.4990234,-7.6817546,-488.2167,183.62067,0.32139608,2268.328394,2863.691889,5486.772017,Female,0
-1.98E-17,0.288675135,0.499987577,-0.499987577,0,-6.05E-17,-1.200000001,-0.249993788,0.249993788,-0.499987577,0.499987577,81.83952,0.045093585,2659,129.1992188,-8.797189,-530.00684,184.09766,0.25417855,2184.744993,2618.787684,4616.146348,Female,0
-1.04E-05,0.288675135,0.499979114,-0.5,-1.04E-05,1.03E-16,-1.200000001,-0.250005221,0.249984336,-0.5,0.499989557,126.847725,0.051471196,3701,129.1992188,-7.9204135,-505.80316,193.7232,0.31307307,2286.26381,2679.098847,4945.649882,Female,0
-2.33E-05,0.288675134,0.499953432,-0.5,-2.33E-05,-1.93E-16,-1.200000005,-0.250011642,0.249965074,-0.5,0.499976716,57.391705,0.051697325,2164,143.5546875,-7.198598,-474.33554,159.48965,0.31500965,2446.840148,2646.278469,5254.35791,Female,0
-2.01E-05,0.288675134,0.499959833,-0.5,-2.01E-05,-3.02E-17,-1.200000004,-0.250010042,0.249969875,-0.5,0.499979916,336.8373,0.11631757,1587,143.5546875,-3.6261206,-459.2088,205.62082,0.34700003,1639.568581,2185.01979,3324.682617,Female,0
-8.13E-06,0.288675135,0.499983745,-0.5,-8.13E-06,-8.32E-17,-1.200000001,-0.250004064,0.249987808,-0.5,0.499991872,505.13406,0.090615444,3348,135.9991776,-7.532744,-439.7902,181.4497,0.3940277,1886.541488,2352.795803,4043.971139,Female,1
-9.40E-18,0.288675135,0.49998966,-0.49998966,0,-7.86E-17,-1.200000001,-0.24999483,0.24999483,-0.49998966,0.49998966,211.26872,0.06609931,2375,107.6660156,-5.326839,-442.99124,184.71637,0.3506914,1910.525407,2369.745723,4217.334498,Male,1
-1.19E-18,0.288675135,0.499989528,-0.499989528,0,-7.73E-18,-1.200000001,-0.249994764,0.249994764,-0.499989528,0.499989528,96.53631,0.04496476,1878,107.6660156,-7.475311,-401.81598,180.35753,0.32462186,1336.197,1973.21721,2780.303046,Male,1
-9.48E-06,0.288675135,0.499981046,-0.5,-9.48E-06,-3.37E-16,-1.200000001,-0.250004738,0.249985785,-0.5,0.499990523,37.41497,0.026629947,1591,143.5546875,-9.847972,-578.18665,177.94333,0.35958204,1651.418444,2316.033,3937.056321,Male,0
-1.75E-05,0.288675134,0.499965086,-0.5,-1.75E-05,-1.84E-16,-1.200000003,-0.250008728,0.249973815,-0.5,0.499982543,150.04758,0.07237904,1031,129.1992188,-5.042877,-524.04944,221.22087,0.33587545,1303.591105,1866.150074,2864.300537,Male,0
1.01E-17,0.288675135,0.499988196,-0.499988196,0,2.25E-17,-1.200000001,-0.249994098,0.249994098,-0.499988196,0.499988196,156.31061,0.060746517,1587,135.9991776,-5.313826,-480.92755,218.31631,0.43757808,1136.87876,1685.129056,2058.885542,Male,0
-1.46E-05,0.288675134,0.499970772,-0.5,-1.46E-05,-6.85E-17,-1.200000002,-0.250007307,0.249978079,-0.5,0.499985386,86.94378,0.050410073,1285,143.5546875,-5.998531,-549.28094,182.4456,0.39149544,1406.658425,2090.48801,3017.380262,Male,0
3.61E-18,0.288675134,0.499984137,-0.499984137,0,4.69E-17,-1.200000002,-0.249992068,0.249992068,-0.499984137,0.499984137,47.125954,0.038667303,1103,143.5546875,-7.0015554,-539.9381,183.07492,0.3718713,1411.08198,2082.309419,3329.311051,Male,0
5.96E-18,0.288675135,0.499991931,-0.499991931,0,6.58E-17,-1.200000001,-0.249995966,0.249995966,-0.499991931,0.499991931,47.25821,0.027615849,3536,143.5546875,-7.808248,-490.7772,163.77509,0.4189822,2482.948711,2822.318839,5713.623647,Male,1
-6.36E-06,0.288675135,0.499987275,-0.5,-6.36E-06,-1.32E-16,-1.2,-0.250003181,0.249990456,-0.5,0.499993637,467.93982,0.07716635,5543,117.4538352,-8.096446,-538.29755,210.48181,0.41290224,2366.789939,2620.610679,5172.583008,Male,1
-1.02E-05,0.288675135,0.499979598,-0.5,-1.02E-05,2.71E-17,-1.200000001,-0.250005101,0.249984698,-0.5,0.499989799,19.057598,0.019718505,2365,135.9991776,-8.889922,-462.59387,136.19527,0.2970638,2606.447266,3028.447288,6280.517578,Female,1
-1.75E-05,0.288675134,0.499964984,-0.5,-1.75E-05,2.33E-16,-1.200000003,-0.250008754,0.249973738,-0.5,0.499982492,24.381273,0.029218929,1397,123.046875,-8.5002985,-434.55984,169.30096,0.2734884,2464.753819,2952.001786,5989.883423,Female,1
-1.35E-05,0.288675134,0.499973075,-0.5,-1.35E-05,4.40E-17,-1.200000002,-0.250006731,0.249979806,-0.5,0.499986537,38.846848,0.03234126,1947,95.703125,-7.5918264,-438.67487,156.77087,0.35581303,2412.771322,2932.772933,5792.726616,Female,1
-1.99E-05,0.288675134,0.499960115,-0.5,-1.99E-05,-1.23E-16,-1.200000004,-0.250009971,0.249970086,-0.5,0.499980057,10.699328,0.020657785,1905,129.1992188,-7.8565326,-458.4209,121.82193,0.32884637,2627.03768,2940.783094,6129.052734,Female,1
-1.98E-05,0.288675134,0.499960449,-0.5,-1.98E-05,-1.09E-16,-1.200000004,-0.250009888,0.249970337,-0.5,0.499980225,12.368126,0.022117145,1652,143.5546875,-8.67543,-464.9024,150.61588,0.29511857,2536.069928,2946.96453,6087.005859,Female,1
2.04E-18,0.288675135,0.499991022,-0.499991022,0,3.45E-17,-1.200000001,-0.249995511,0.249995511,-0.499991022,0.499991022,48.38022,0.029474158,3389,129.1992188,-5.9945054,-466.47433,162.43176,0.44699278,2274.588008,2787.831807,5241.458214,Male,0
1.08E-17,0.288675135,0.499989402,-0.499989402,0,1.53E-17,-1.200000001,-0.249994701,0.249994701,-0.499989402,0.499989402,107.05073,0.04763437,1345,135.9991776,-9.498898,-548.94037,181.73015,0.3473791,1433.382243,2063.511932,2997.051411,Male,0
-9.47E-06,0.288675135,0.499981055,-0.5,-9.47E-06,-2.41E-16,-1.200000001,-0.250004736,0.249985791,-0.5,0.499990527,14.678511,0.016675921,1499,123.046875,-17.136904,-592.8827,155.30478,0.24526982,1811.888291,2501.308553,4176.406156,Female,0
1.36E-17,0.288675134,0.499982911,-0.499982911,0,-2.27E-17,-1.200000003,-0.249991456,0.249991456,-0.499982911,0.499982911,10.448167,0.018896889,1612,161.4990234,-11.111202,-447.2396,176.06125,0.20356406,2391.531141,2830.258108,5622.76485,Female,0
0,0.288675135,0.499987664,-0.499987664,0,3.64E-17,-1.200000001,-0.249993832,0.249993832,-0.499987664,0.499987664,19.336466,0.021841586,1977,143.5546875,-10.086674,-499.46408,153.06848,0.26456866,2123.724761,2714.473983,5012.256775,Female,0
-9.71E-18,0.288675134,0.499982917,-0.499982917,0,1.89E-17,-1.200000003,-0.249991459,0.249991459,-0.499982917,0.499982917,15.2648,0.022837134,1551,135.9991776,-10.589447,-519.4118,148.72775,0.26872414,2247.724755,2746.827849,5344.318258,Female,0
1.20E-18,0.288675134,0.499984967,-0.499984967,0,-1.38E-18,-1.200000002,-0.249992484,0.249992484,-0.499984967,0.499984967,20.070713,0.024564829,2027,107.6660156,-10.26126,-473.47238,123.650215,0.2731578,2351.560678,2713.979955,5410.797025,Female,0
-5.94E-18,0.288675134,0.499986939,-0.499986939,0,4.63E-17,-1.200000002,-0.24999347,0.24999347,-0.499986939,0.499986939,128.73651,0.057989303,1991,107.6660156,-7.9164534,-444.93158,150.5823,0.30269283,1662.746777,2198.52964,3466.415039,Male,1
-9.70E-06,0.288675135,0.499980596,-0.5,-9.70E-06,5.41E-17,-1.200000001,-0.250004851,0.249985447,-0.5,0.499990298,77.2432,0.0387146,3737,161.4990234,-8.374062,-466.94943,141.68901,0.35451812,2267.301241,2719.657593,5333.092174,Male,0
-5.64E-06,0.288675135,0.49998871,-0.5,-5.64E-06,1.17E-16,-1.2,-0.250002822,0.249991533,-0.5,0.499994355,88.23245,0.031561393,8365,135.9991776,-14.400136,-668.36005,189.17624,0.36623818,2016.158786,2198.04614,4251.817585,Male,0
-5.69E-18,0.288675135,0.499987486,-0.499987486,0,-2.22E-17,-1.200000002,-0.249993743,0.249993743,-0.499987486,0.499987486,3691.054,0.30394125,1798,143.5546875,0.30763373,-415.27866,181.2399,0.33447382,1523.840483,1957.578704,3173.285453,Male,1
5.30E-18,0.288675135,0.499992234,-0.499992234,0,5.51E-17,-1.200000001,-0.249996117,0.249996117,-0.499992234,0.499992234,73.71845,0.033838354,1771,117.4538352,-11.455014,-570.6526,218.45285,0.39765722,917.2955177,1418.815794,1590.979004,Male,1
-6.50E-06,0.288675135,0.499987,-0.5,-6.50E-06,3.26E-16,-1.2,-0.25000325,0.24999025,-0.5,0.4999935,145.24782,0.04345341,1625,117.4538352,-8.176642,-548.60834,203.03725,0.532542,1254.497857,1861.150112,2618.565844,Male,0
-3.07E-18,0.288675135,0.499993462,-0.499993462,0,8.56E-18,-1.2,-0.249996731,0.249996731,-0.499993462,0.499993462,153.98126,0.044873044,3845,135.9991776,-7.223703,-501.16122,154.19263,0.39954555,2388.122385,2774.774011,5347.125,Male,0
-1.84E-17,0.288675135,0.499990483,-0.499990483,0,2.22E-17,-1.200000001,-0.249995242,0.249995242,-0.499990483,0.499990483,42.194046,0.028339012,3317,161.4990234,-9.20537,-479.5455,123.59592,0.28317395,2437.63716,2732.712596,5614.73045,Female,1
-1.48E-05,0.288675134,0.499970454,-0.5,-1.48E-05,-5.01E-17,-1.200000002,-0.250007386,0.249977841,-0.5,0.499985227,25.87954,0.027651876,2349,117.4538352,-7.3361597,-413.57062,114.93435,0.31858122,2387.469101,2728.554242,5463.969945,Female,1
-1.34E-05,0.288675134,0.499973172,-0.5,-1.34E-05,-5.75E-17,-1.200000002,-0.250006707,0.249979879,-0.5,0.499986586,44.719654,0.034637474,2357,151.9990809,-7.4179506,-494.24466,168.0083,0.3450262,2085.301514,2515.653041,4600.436109,Female,1
-1.70E-05,0.288675134,0.499965963,-0.5,-1.70E-05,9.93E-17,-1.200000003,-0.250008509,0.249974472,-0.5,0.499982982,44.467136,0.038903948,1743,135.9991776,-8.157763,-422.1549,128.11066,0.2839306,2232.411633,2603.719401,5115.806422,Female,1
1.51E-17,0.288675134,0.499983422,-0.499983422,0,-3.43E-17,-1.200000003,-0.249991711,0.249991711,-0.499983422,0.499983422,189.17456,0.07919696,1634,112.3471467,-5.7601337,-404.2014,165.20935,0.2743589,1681.902113,2193.340877,3567.029843,Female,1
3.16E-18,0.288675135,0.499988892,-0.499988892,0,-1.10E-17,-1.200000001,-0.249994446,0.249994446,-0.499988892,0.499988892,31.601812,0.026496997,1503,103.359375,-14.877162,-545.2108,180.04324,0.27950644,1312.919283,1783.554257,2495.159912,Female,1
2.92E-17,0.288675135,0.499992524,-0.499992524,0,-5.37E-16,-1.200000001,-0.249996262,0.249996262,-0.499992524,0.499992524,123.07833,0.042897593,4625,123.046875,-9.49132,-452.20413,137.15181,0.2889819,2198.96875,2543.580281,4812.506523,Female,1
-1.42E-05,0.288675134,0.499971593,-0.5,-1.42E-05,2.72E-16,-1.200000002,-0.250007102,0.249978694,-0.5,0.499985796,56.895184,0.040202595,2751,123.046875,-9.724484,-418.79572,121.33847,0.27242357,2344.536689,2538.4976,4910.662576,Female,1
3.28E-18,0.288675135,0.499988471,-0.499988471,0,-4.24E-17,-1.200000001,-0.249994236,0.249994236,-0.499988471,0.499988471,79.64086,0.042852707,3319,143.5546875,-5.9137316,-414.22568,109.96982,0.3505949,2636.229548,2879.317884,5858.297909,Female,1
-2.39E-17,0.288675134,0.499980918,-0.499980918,0,5.59E-18,-1.200000003,-0.249990459,0.249990459,-0.499980918,0.499980918,124.60883,0.068960264,1716,143.5546875,-7.5887365,-514.9992,159.73679,0.3642335,2022.019242,2384.495938,4092.757944,Female,1
-1.36E-17,0.288675134,0.499976162,-0.499976162,0,-2.82E-17,-1.200000005,-0.249988081,0.249988081,-0.499976162,0.499976162,37.50314,0.042284656,1235,161.4990234,-7.5933495,-436.17862,180.44511,0.35957208,1594.60356,2118.054073,3499.933308,Female,1
3.64E-18,0.288675135,0.499995737,-0.499995737,0,3.71E-17,-1.2,-0.249997868,0.249997868,-0.499995737,0.499995737,61.38292,0.022877378,3683,95.703125,-16.358173,-600.82745,187.52802,0.4256464,1497.66894,1987.026037,3266.540103,Female,0
1.99E-18,0.288675135,0.499992627,-0.499992627,0,-6.54E-17,-1.200000001,-0.249996314,0.249996314,-0.499992627,0.499992627,307.98346,0.06738885,3601,107.6660156,-6.002794,-468.08786,209.5166,0.44352832,2168.90719,2527.544304,4700.471577,Male,0
